,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
499,0.202,0.835,9,-11.04,1,0.0599,0.00383,0.0388,0.126,0.661,156.883,audio_features,1gkn90ExKRNAOlhDs4RoW0,spotify:track:1gkn90ExKRNAOlhDs4RoW0,https://api.spotify.com/v1/tracks/1gkn90ExKRNAOlhDs4RoW0,https://api.spotify.com/v1/audio-analysis/1gkn90ExKRNAOlhDs4RoW0,429973,4
500,0.501,0.702,7,-8.543,1,0.0671,0.0872,0.000994,0.0671,0.58,139.095,audio_features,54TaGh2JKs1pO9daXNXI5q,spotify:track:54TaGh2JKs1pO9daXNXI5q,https://api.spotify.com/v1/tracks/54TaGh2JKs1pO9daXNXI5q,https://api.spotify.com/v1/audio-analysis/54TaGh2JKs1pO9daXNXI5q,202200,4
501,0.373,0.809,2,-9.189,1,0.0744,0.115,1.94e-06,0.653,0.539,145.045,audio_features,4u3oXuVeOGoByIMz9pnOKf,spotify:track:4u3oXuVeOGoByIMz9pnOKf,https://api.spotify.com/v1/tracks/4u3oXuVeOGoByIMz9pnOKf,https://api.spotify.com/v1/audio-analysis/4u3oXuVeOGoByIMz9pnOKf,171960,1
502,0.365,0.924,4,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,audio_features,4e9hUiLsN4mx61ARosFi7p,spotify:track:4e9hUiLsN4mx61ARosFi7p,https://api.spotify.com/v1/tracks/4e9hUiLsN4mx61ARosFi7p,https://api.spotify.com/v1/audio-analysis/4e9hUiLsN4mx61ARosFi7p,296467,4
503,0.581,0.854,1,-8.485,0,0.0428,0.00197,0.0013,0.111,0.788,131.18,audio_features,0K6yUnIKNsFtfIpTgGtcHm,spotify:track:0K6yUnIKNsFtfIpTgGtcHm,https://api.spotify.com/v1/tracks/0K6yUnIKNsFtfIpTgGtcHm,https://api.spotify.com/v1/audio-analysis/0K6yUnIKNsFtfIpTgGtcHm,259840,4
504,0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,audio_features,3QZ7uX97s82HFYSmQUAN1D,spotify:track:3QZ7uX97s82HFYSmQUAN1D,https://api.spotify.com/v1/tracks/3QZ7uX97s82HFYSmQUAN1D,https://api.spotify.com/v1/audio-analysis/3QZ7uX97s82HFYSmQUAN1D,276880,4
505,0.435,0.278,9,-9.477,0,0.0306,0.879,0.0,0.152,0.254,136.726,audio_features,2Qi054wnuSOtoToyPEbboR,spotify:track:2Qi054wnuSOtoToyPEbboR,https://api.spotify.com/v1/tracks/2Qi054wnuSOtoToyPEbboR,https://api.spotify.com/v1/audio-analysis/2Qi054wnuSOtoToyPEbboR,204827,4
506,0.454,0.454,0,-8.516,1,0.0292,0.573,0.0,0.946,0.272,106.778,audio_features,3gXMNdXzS4KkS8DQJbXxdN,spotify:track:3gXMNdXzS4KkS8DQJbXxdN,https://api.spotify.com/v1/tracks/3gXMNdXzS4KkS8DQJbXxdN,https://api.spotify.com/v1/audio-analysis/3gXMNdXzS4KkS8DQJbXxdN,323741,4
507,0.476,0.404,7,-16.153,1,0.0429,0.566,0.0112,0.132,0.295,123.018,audio_features,641D3IAwlMFK0gIRh7nqov,spotify:track:641D3IAwlMFK0gIRh7nqov,https://api.spotify.com/v1/tracks/641D3IAwlMFK0gIRh7nqov,https://api.spotify.com/v1/audio-analysis/641D3IAwlMFK0gIRh7nqov,269840,4
508,0.88,0.344,7,-15.19,1,0.0584,0.257,0.0376,0.0283,0.89,117.644,audio_features,5T1mYdPKZjnpD8n6HLt2W5,spotify:track:5T1mYdPKZjnpD8n6HLt2W5,https://api.spotify.com/v1/tracks/5T1mYdPKZjnpD8n6HLt2W5,https://api.spotify.com/v1/audio-analysis/5T1mYdPKZjnpD8n6HLt2W5,199240,4
509,0.676,0.803,7,-5.457,1,0.122,0.00284,0.0,0.138,0.34,125.053,audio_features,4Z65ex2SD2OblueL5FjRPT,spotify:track:4Z65ex2SD2OblueL5FjRPT,https://api.spotify.com/v1/tracks/4Z65ex2SD2OblueL5FjRPT,https://api.spotify.com/v1/audio-analysis/4Z65ex2SD2OblueL5FjRPT,220240,4
510,0.4,0.756,5,-6.174,1,0.0545,0.401,0.0,0.967,0.512,126.171,audio_features,7kwliM8TCIwdAXBXX0LJXd,spotify:track:7kwliM8TCIwdAXBXX0LJXd,https://api.spotify.com/v1/tracks/7kwliM8TCIwdAXBXX0LJXd,https://api.spotify.com/v1/audio-analysis/7kwliM8TCIwdAXBXX0LJXd,287637,3
511,0.352,0.967,9,-7.023,0,0.128,0.0363,0.443,0.986,0.225,114.436,audio_features,1HipTbE3pVedq6OGGjxhWj,spotify:track:1HipTbE3pVedq6OGGjxhWj,https://api.spotify.com/v1/tracks/1HipTbE3pVedq6OGGjxhWj,https://api.spotify.com/v1/audio-analysis/1HipTbE3pVedq6OGGjxhWj,374760,4
512,0.469,0.773,0,-6.055,1,0.0454,0.441,5.16e-05,0.987,0.325,112.718,audio_features,285vxuRky8WKTIrNP332sl,spotify:track:285vxuRky8WKTIrNP332sl,https://api.spotify.com/v1/tracks/285vxuRky8WKTIrNP332sl,https://api.spotify.com/v1/audio-analysis/285vxuRky8WKTIrNP332sl,143921,4
513,0.523,0.305,0,-12.834,1,0.0399,0.42,0.0,0.162,0.435,95.854,audio_features,73uAQw29X3mrO1taWZaOvm,spotify:track:73uAQw29X3mrO1taWZaOvm,https://api.spotify.com/v1/tracks/73uAQw29X3mrO1taWZaOvm,https://api.spotify.com/v1/audio-analysis/73uAQw29X3mrO1taWZaOvm,141907,4
514,0.439,0.867,4,-7.722,1,0.0618,0.00907,8.93e-06,0.679,0.318,129.103,audio_features,0bIGNGUqgpB82sAksxonkZ,spotify:track:0bIGNGUqgpB82sAksxonkZ,https://api.spotify.com/v1/tracks/0bIGNGUqgpB82sAksxonkZ,https://api.spotify.com/v1/audio-analysis/0bIGNGUqgpB82sAksxonkZ,279907,4
515,0.488,0.634,2,-7.232,1,0.0346,0.00367,0.0,0.254,0.681,76.698,audio_features,6485cn8SoHq6qPdmeQcw4x,spotify:track:6485cn8SoHq6qPdmeQcw4x,https://api.spotify.com/v1/tracks/6485cn8SoHq6qPdmeQcw4x,https://api.spotify.com/v1/audio-analysis/6485cn8SoHq6qPdmeQcw4x,286680,4
516,0.398,0.672,7,-10.092,1,0.0323,0.000596,2.54e-05,0.054,0.335,110.979,audio_features,38kFkxxp18NKg0xMFP2lBO,spotify:track:38kFkxxp18NKg0xMFP2lBO,https://api.spotify.com/v1/tracks/38kFkxxp18NKg0xMFP2lBO,https://api.spotify.com/v1/audio-analysis/38kFkxxp18NKg0xMFP2lBO,201467,4
517,0.383,0.814,3,-7.23,1,0.0405,0.0011,0.00406,0.101,0.569,116.454,audio_features,0870QNicMawQH2cnzBVZ3P,spotify:track:0870QNicMawQH2cnzBVZ3P,https://api.spotify.com/v1/tracks/0870QNicMawQH2cnzBVZ3P,https://api.spotify.com/v1/audio-analysis/0870QNicMawQH2cnzBVZ3P,251733,4
518,0.359,0.717,2,-10.309,1,0.0405,0.015,0.00365,0.36,0.47,121.878,audio_features,4QySZtWymRGNgrwxZOODKF,spotify:track:4QySZtWymRGNgrwxZOODKF,https://api.spotify.com/v1/tracks/4QySZtWymRGNgrwxZOODKF,https://api.spotify.com/v1/audio-analysis/4QySZtWymRGNgrwxZOODKF,360333,4
519,0.487,0.838,4,-6.153,1,0.0431,0.00351,2.92e-05,0.377,0.655,136.741,audio_features,5E89Izp4YhPyNShoxiOJ1u,spotify:track:5E89Izp4YhPyNShoxiOJ1u,https://api.spotify.com/v1/tracks/5E89Izp4YhPyNShoxiOJ1u,https://api.spotify.com/v1/audio-analysis/5E89Izp4YhPyNShoxiOJ1u,180347,4
520,0.435,0.657,5,-8.868,1,0.0545,0.00983,0.00748,0.0923,0.209,118.704,audio_features,39C5FuZ8C8M0QI8CrMsPkR,spotify:track:39C5FuZ8C8M0QI8CrMsPkR,https://api.spotify.com/v1/tracks/39C5FuZ8C8M0QI8CrMsPkR,https://api.spotify.com/v1/audio-analysis/39C5FuZ8C8M0QI8CrMsPkR,467640,4
521,0.197,0.796,2,-7.335,1,0.0645,0.000541,0.417,0.187,0.522,175.02,audio_features,5u5qlnyVaewWugJIjzilIc,spotify:track:5u5qlnyVaewWugJIjzilIc,https://api.spotify.com/v1/tracks/5u5qlnyVaewWugJIjzilIc,https://api.spotify.com/v1/audio-analysis/5u5qlnyVaewWugJIjzilIc,261387,4
522,0.449,0.424,7,-14.06,1,0.0323,0.32,1.69e-06,0.107,0.259,125.494,audio_features,4gpext9x0CbdD9NWaa4nDj,spotify:track:4gpext9x0CbdD9NWaa4nDj,https://api.spotify.com/v1/tracks/4gpext9x0CbdD9NWaa4nDj,https://api.spotify.com/v1/audio-analysis/4gpext9x0CbdD9NWaa4nDj,256200,4
523,0.419,0.677,4,-6.183,1,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,audio_features,1GqlvSEtMx5xbGptxOTTyk,spotify:track:1GqlvSEtMx5xbGptxOTTyk,https://api.spotify.com/v1/tracks/1GqlvSEtMx5xbGptxOTTyk,https://api.spotify.com/v1/audio-analysis/1GqlvSEtMx5xbGptxOTTyk,303587,4
524,0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,audio_features,1QEEqeFIZktqIpPI4jSVSF,spotify:track:1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,285133,4
525,0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,audio_features,1QEEqeFIZktqIpPI4jSVSF,spotify:track:1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,285133,4
526,0.454,0.946,1,-5.978,0,0.13,0.0223,0.0,0.173,0.647,138.18,audio_features,0upLyFR8Rr52ZpMp5esQoq,spotify:track:0upLyFR8Rr52ZpMp5esQoq,https://api.spotify.com/v1/tracks/0upLyFR8Rr52ZpMp5esQoq,https://api.spotify.com/v1/audio-analysis/0upLyFR8Rr52ZpMp5esQoq,156147,4
527,0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,audio_features,7gSQv1OHpkIoAdUiRLdmI6,spotify:track:7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/tracks/7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/audio-analysis/7gSQv1OHpkIoAdUiRLdmI6,178360,4
