,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
21035,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,172342,4,0
9637,0.35,0.716,9,-4.95,0,0.0357,0.131,0.0,0.147,0.201,175.915,267540,3,0
29452,0.413,0.955,7,-6.685,0,0.403,0.0086,0.00374,0.342,0.0441,137.999,286956,4,0
96559,0.699,0.742,7,-6.557,0,0.193,0.18,0.0,0.161,0.89,96.714,171800,4,0
38049,0.557,0.665,6,-6.19,0,0.0328,0.321,0.000281,0.0713,0.437,75.803,218986,4,0
49844,0.723,0.891,7,-4.953,0,0.108,0.132,0.0,0.0832,0.743,139.969,164000,4,0
87493,0.655,0.512,11,-7.429,0,0.188,0.0506,0.000177,0.318,0.539,160.101,215424,4,0
85694,0.35,0.978,7,-5.878,0,0.144,0.00055,1.24e-05,0.107,0.396,182.956,167013,4,0
109398,0.793,0.853,2,-10.105,1,0.0562,0.0155,0.895,0.109,0.0372,128.009,301002,4,0
50951,0.64,0.856,2,-3.538,0,0.0386,0.00996,9.75e-05,0.088,0.346,110.065,193000,4,0
71996,0.47,0.919,8,-3.5,1,0.0627,3.38e-05,0.111,0.136,0.514,136.354,219813,4,0
26993,0.711,0.466,0,-13.933,1,0.0323,0.298,1.77e-06,0.0975,0.952,128.162,184533,4,0
23798,0.808,0.943,9,-8.215,1,0.0576,0.00178,0.872,0.119,0.844,124.998,318720,4,0
38877,0.372,0.933,1,-3.391,0,0.0739,0.00767,0.00296,0.13,0.409,165.36,253133,4,0
22523,0.255,0.879,7,-8.779,1,0.131,8.82e-06,0.862,0.162,0.363,115.033,237213,4,0
84408,0.376,0.41,2,-11.452,1,0.034,0.753,0.000543,0.234,0.171,100.031,234053,3,0
49943,0.528,0.816,0,-6.66,0,0.0445,0.00334,0.398,0.123,0.201,149.986,244343,4,0
59588,0.314,0.257,2,-17.704,0,0.0664,0.898,0.112,0.077,0.0478,88.706,521893,3,0
112071,0.408,0.658,8,-4.961,1,0.0387,0.161,0.0,0.113,0.48,165.051,265775,4,0
9254,0.435,0.902,7,-2.939,1,0.0505,0.00638,5.29e-06,0.199,0.273,142.892,380212,4,0
59019,0.151,0.215,2,-17.155,1,0.0446,0.12,0.448,0.087,0.034,106.592,235000,3,0
14645,0.632,0.207,5,-15.443,1,0.0332,0.829,0.327,0.0729,0.138,89.959,172533,4,0
47765,0.462,0.628,7,-5.659,1,0.0274,0.0534,0.00025,0.12,0.0981,140.049,347760,4,0
38532,0.298,0.459,9,-10.234,0,0.0356,0.758,0.197,0.314,0.805,122.446,81400,4,0
50327,0.524,0.974,8,-4.683,0,0.0596,4.55e-05,0.0195,0.978,0.41,124.992,396533,4,0
97716,0.741,0.503,0,-12.812,1,0.0281,0.312,8.43e-06,0.112,0.907,106.006,204933,4,0
88241,0.73,0.939,11,-4.665,0,0.0532,0.0347,0.0,0.335,0.939,121.001,218520,4,0
15718,0.459,0.161,10,-19.988,1,0.0335,0.89,0.0362,0.112,0.157,144.917,123310,4,0
95569,0.576,0.446,5,-15.177,1,0.0344,0.449,0.0,0.131,0.878,173.146,377973,4,0
102200,0.668,0.392,2,-12.178,0,0.0585,0.789,0.00275,0.345,0.323,135.936,162794,3,0
7580,0.618,0.798,7,-6.201,1,0.0416,0.675,3.66e-05,0.0794,0.53,102.243,137240,4,0
13935,0.844,0.962,0,-8.688,1,0.0561,0.000774,0.823,0.0307,0.31,126.245,374169,4,0
42044,0.16,0.979,5,-5.46,0,0.104,1.53e-06,0.836,0.146,0.118,160.48,219960,4,0
64629,0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,173106,3,0
44154,0.501,0.927,7,-4.58,1,0.0292,0.00686,0.0,0.131,0.611,139.961,211093,4,0
78332,0.588,0.977,0,-2.789,1,0.151,0.0284,0.0,0.316,0.155,135.057,181000,4,0
90477,0.741,0.373,11,-13.263,1,0.0405,0.965,0.0,0.158,0.7,128.136,164649,4,0
42253,0.212,0.975,1,-3.422,1,0.154,9.55e-06,0.783,0.534,0.251,143.309,90767,5,0
37084,0.545,0.7,5,-6.961,1,0.0323,0.0982,0.0,0.1,0.799,83.506,148146,4,0
21568,0.706,0.73,7,-5.017,1,0.286,0.391,0.1,0.0871,0.612,63.951,197227,3,0
76195,0.146,0.465,11,-6.548,1,0.035,0.85,0.0444,0.0819,0.0672,176.77,228973,3,0
28842,0.839,0.553,7,-6.68,1,0.0634,0.138,0.00166,0.283,0.598,91.504,235173,4,0
63585,0.32,0.515,1,-6.379,1,0.0305,0.5,0.0,0.11,0.187,133.876,202757,4,0
106667,0.542,0.705,1,-5.147,1,0.0472,0.265,0.0,0.16,0.527,101.843,188108,4,0
64657,0.453,0.0531,1,-19.956,1,0.0355,0.946,0.000161,0.0796,0.354,79.863,241500,4,0
76640,0.593,0.378,9,-12.861,0,0.0353,0.492,0.000778,0.112,0.0431,121.176,348581,4,0
91543,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,307440,4,0
95848,0.746,0.525,0,-9.594,1,0.0431,0.696,6.5e-05,0.0494,0.873,93.091,274640,4,0
46860,0.607,0.892,2,-6.939,1,0.0374,0.112,0.949,0.12,0.0973,95.491,365494,4,0
59094,0.299,0.934,6,-5.362,1,0.135,0.000276,0.383,0.365,0.493,112.768,229426,4,0
105210,0.487,0.399,8,-9.218,1,0.2,0.486,0.951,0.0904,0.448,156.349,92884,4,0
6980,0.19,0.967,7,-4.891,1,0.111,4.17e-06,0.247,0.375,0.289,87.243,230600,4,0
70391,0.543,0.405,0,-11.025,0,0.0348,0.456,8.01e-05,0.183,0.318,93.359,209266,4,0
83480,0.705,0.643,0,-8.766,0,0.0548,0.000831,0.000605,0.136,0.223,119.987,298750,4,0
80549,0.578,0.626,0,-8.722,1,0.0411,0.772,0.000639,0.111,0.779,125.956,367934,4,0
9515,0.366,0.533,9,-6.501,1,0.0316,0.195,0.0,0.101,0.296,135.683,229052,4,0
90554,0.48,0.557,10,-9.696,1,0.0276,0.413,7.71e-06,0.267,0.26,127.237,198826,4,0
5416,0.351,0.904,6,-9.037,1,0.0553,2.37e-05,0.89,0.35,0.311,180.078,171093,4,0
66967,0.78,0.313,8,-14.179,1,0.931,0.861,0.0,0.208,0.43,34.262,110106,3,0
112436,0.911,0.685,4,-8.672,1,0.172,0.265,0.0,0.0907,0.726,99.042,133173,3,0
79137,0.568,0.283,4,-9.605,1,0.0333,0.93,2.04e-05,0.0906,0.173,130.052,164826,4,0
60451,0.661,0.625,11,-7.114,0,0.113,0.0314,0.894,0.173,0.736,85.786,65293,4,0
11882,0.961,0.484,0,-6.108,1,0.0829,0.449,1.74e-06,0.193,0.818,120.036,89094,4,0
66308,0.838,0.801,1,-5.893,1,0.11,0.0195,8.27e-06,0.375,0.673,135.008,110290,4,0
56320,0.483,0.321,10,-10.401,0,0.0719,0.82,0.000107,0.128,0.148,141.28,191830,3,0
64156,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,175986,4,0
104547,0.741,0.816,4,-5.597,1,0.0797,0.0211,0.0,0.0981,0.574,146.075,220626,4,0
50739,0.367,0.951,4,-6.611,0,0.135,0.00209,0.683,0.162,0.512,76.225,318942,4,0
79228,0.428,0.0985,11,-25.133,0,0.0446,0.974,0.949,0.119,0.153,70.003,203279,5,0
38419,0.744,0.871,9,-5.411,1,0.0968,0.0985,0.113,0.271,0.874,139.661,224381,4,0
67571,0.792,0.895,1,-3.112,0,0.0587,0.165,0.0,0.0501,0.793,94.968,201526,4,0
48301,0.658,0.771,4,-4.318,1,0.271,0.016,0.0,0.654,0.516,85.949,324306,4,0
18769,0.702,0.467,11,-12.557,1,0.91,0.972,0.0,0.61,0.508,79.179,136027,4,0
41047,0.412,0.601,2,-10.493,1,0.0536,0.000866,0.0455,0.321,0.49,114.543,183866,4,0
58234,0.378,0.905,8,-5.025,1,0.0351,0.000108,0.12,0.223,0.356,176.036,233186,4,0
2547,0.688,0.682,10,-6.345,0,0.0709,0.101,0.0,0.297,0.506,131.848,254275,4,0
29688,0.565,0.958,2,-5.341,1,0.0637,0.00375,0.522,0.709,0.0762,122.975,450735,4,0
67907,0.704,0.756,0,-4.948,1,0.448,0.298,3.75e-06,0.0852,0.461,121.737,141340,3,0
55271,0.762,0.391,1,-11.735,1,0.0337,0.867,0.000521,0.112,0.355,137.956,250000,3,0
62931,0.454,0.892,8,-2.908,1,0.0624,0.0628,0.0,0.333,0.604,147.969,268560,4,0
76722,0.221,0.371,7,-10.897,0,0.038,0.697,0.0153,0.156,0.122,93.075,307693,3,0
101788,0.2,0.545,1,-23.633,1,0.0807,0.934,0.997,0.112,0.0309,82.769,97215,4,0
82815,0.346,0.862,5,-6.208,1,0.0993,0.00762,0.0,0.676,0.741,178.092,114360,4,0
59205,0.54,0.577,7,-9.545,0,0.0268,0.00415,0.62,0.152,0.164,94.988,235415,4,0
85352,0.386,0.796,2,-4.76,0,0.0413,0.0259,0.0,0.124,0.635,148.6,202040,4,0
34775,0.553,0.429,3,-12.51,1,0.0283,0.921,0.135,0.115,0.532,152.047,198640,3,0
16979,0.385,0.0554,0,-25.817,1,0.0553,0.987,0.889,0.117,0.321,68.453,64906,4,0
92358,0.21,0.236,0,-14.48,1,0.0278,0.86,0.00182,0.713,0.196,82.833,275333,4,0
95869,0.792,0.848,9,-6.507,0,0.0355,0.398,1.26e-06,0.0636,0.913,96.319,283280,4,0
6698,0.424,0.594,0,-8.637,0,0.0391,0.00897,0.056,0.162,0.17,130.001,368250,4,0
38096,0.254,0.898,1,-4.782,1,0.119,0.000134,3.67e-06,0.254,0.567,168.88,255912,4,0
2698,0.636,0.937,9,-3.94,1,0.044,0.00117,0.000223,0.54,0.395,112.641,234466,4,0
67126,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,167760,4,0
95585,0.684,0.899,5,-7.322,1,0.0408,0.403,3.4e-05,0.219,0.789,177.484,275493,4,0
68931,0.718,0.909,6,-5.847,0,0.141,0.0266,0.0195,0.162,0.738,180.023,218706,4,0
56822,0.705,0.78,7,-6.267,1,0.0805,0.456,0.00152,0.115,0.457,142.028,218227,4,0
23046,0.609,0.801,1,-8.483,0,0.0694,0.0246,0.00255,0.37,0.202,122.958,190217,4,0
17614,0.816,0.643,1,-8.134,1,0.244,0.021,0.534,0.113,0.592,104.022,156253,4,0
65467,0.759,0.537,6,-8.059,1,0.0452,0.521,0.000197,0.101,0.654,109.973,219954,4,0
110248,0.444,0.843,5,-5.376,0,0.0641,0.0645,2.61e-05,0.135,0.399,153.959,228213,4,0
104867,0.603,0.842,9,-8.393,0,0.0466,0.14,0.0,0.199,0.741,90.447,227013,4,0
46128,0.514,0.943,0,-7.325,1,0.0384,0.143,0.333,0.181,0.467,178.085,212480,4,0
7204,0.615,0.872,2,-6.214,1,0.0337,0.047,0.000121,0.107,0.964,101.045,209253,4,0
14347,0.646,0.654,7,-5.91,1,0.0355,0.034,0.0,0.714,0.396,89.915,192813,4,0
5787,0.39,0.916,0,-2.859,1,0.0579,0.0229,0.0,0.197,0.483,92.118,258613,4,0
112210,0.829,0.596,1,-6.913,1,0.229,0.0749,0.0,0.586,0.0921,76.019,192689,4,0
2145,0.682,0.646,4,-9.274,0,0.0667,0.576,2.13e-05,0.0978,0.785,87.891,225616,4,0
33617,0.755,0.833,9,-4.483,1,0.228,0.218,6.85e-06,0.125,0.682,130.025,162455,4,0
109659,0.549,0.779,1,-6.678,1,0.0958,0.108,0.921,0.0939,0.136,128.013,411160,4,0
27873,0.576,0.896,9,-3.619,0,0.086,0.000219,0.00127,0.081,0.272,86.509,338506,4,0
107817,0.573,0.908,0,-4.369,1,0.03,0.0458,0.086,0.15,0.664,117.107,270706,4,0
95600,0.708,0.924,9,-5.709,1,0.0392,0.0985,0.000233,0.074,0.665,100.04,229066,4,0
1646,0.696,0.415,6,-12.57,1,0.0379,0.169,0.847,0.0888,0.637,95.801,264133,4,0
84002,0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,382296,4,0
106644,0.588,0.93,4,-4.958,1,0.057,0.199,0.0,0.0992,0.834,135.083,179866,4,0
98377,0.604,0.438,8,-7.325,1,0.0891,0.786,0.0,0.378,0.647,110.148,214106,4,0
56619,0.298,0.398,7,-14.911,1,0.0365,0.549,0.105,0.136,0.174,64.135,322218,3,0
100632,0.6,0.994,7,-2.718,1,0.161,0.21,1.65e-06,0.236,0.435,98.081,232133,4,0
31886,0.69,0.397,5,-6.514,1,0.0453,0.064,0.0,0.0784,0.772,203.723,132688,4,0
42964,0.287,0.99,1,-9.138,1,0.0495,0.0133,0.00162,0.134,0.0274,84.921,45093,1,0
103840,0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,173106,3,0
20090,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,169756,4,0
35059,0.377,0.608,0,-4.446,1,0.0313,0.226,0.0,0.119,0.703,100.006,193424,4,0
103557,0.648,0.908,6,-3.946,0,0.0796,0.0959,1.72e-06,0.0772,0.734,121.993,328960,4,0
73968,0.799,0.654,7,-7.325,1,0.0664,0.00357,0.871,0.102,0.155,124.983,449280,4,0
84672,0.682,0.444,7,-7.689,1,0.0289,0.257,0.0,0.115,0.91,130.704,163080,4,0
97353,0.704,0.676,0,-5.789,1,0.0319,0.197,0.0,0.0846,0.967,119.578,137906,1,0
42373,0.248,0.993,1,-5.589,1,0.154,0.000448,0.888,0.69,0.169,96.478,53313,4,0
1384,0.445,0.833,9,-7.373,0,0.0279,0.00256,0.736,0.167,0.652,116.012,344840,4,0
61984,0.546,0.952,2,-2.305,1,0.0946,0.0127,0.0068,0.099,0.573,95.037,252946,4,0
96976,0.753,0.638,0,-8.283,1,0.0521,0.221,0.0,0.218,0.469,99.035,252333,4,0
109376,0.754,0.752,4,-10.233,0,0.0434,7.46e-05,0.862,0.0834,0.161,139.998,336266,4,0
41457,0.841,0.506,9,-6.507,1,0.246,0.457,9.28e-06,0.0677,0.738,88.0,201403,4,0
75563,0.154,0.176,0,-19.355,0,0.0529,0.932,0.955,0.27,0.0348,78.958,437773,4,0
2747,0.568,0.851,7,-4.146,1,0.0327,0.025,0.0,0.0763,0.49,124.035,372091,4,0
95735,0.594,0.694,10,-6.982,0,0.0529,0.583,1.32e-06,0.167,0.512,95.711,290266,4,0
94329,0.699,0.39,6,-12.128,0,0.0752,0.39,0.0,0.106,0.509,160.071,131056,4,0
29128,0.377,0.858,11,-4.9,0,0.148,0.134,0.00185,0.0985,0.117,174.751,234475,4,0
53651,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,307153,4,0
96152,0.77,0.457,2,-9.08,0,0.0587,0.399,2.81e-05,0.218,0.601,97.536,199800,4,0
66029,0.58,0.928,6,-3.089,0,0.0493,0.118,0.00395,0.151,0.966,76.99,255574,4,0
64484,0.484,0.332,1,-10.312,1,0.037,0.787,0.0,0.373,0.683,134.999,115240,4,0
96091,0.754,0.871,7,-10.872,1,0.0469,0.189,0.000656,0.899,0.776,99.706,308834,4,0
61642,0.208,0.931,4,-2.792,0,0.0587,0.0012,0.000232,0.301,0.438,146.109,302173,4,0
14588,0.701,0.154,6,-15.202,1,0.554,0.979,8.74e-06,0.236,0.314,95.609,102000,4,0
94228,0.845,0.472,2,-10.111,1,0.269,0.114,0.0,0.147,0.209,125.008,176692,4,0
100684,0.605,0.578,5,-13.871,0,0.242,0.529,0.289,0.517,0.767,67.916,228000,4,0
100701,0.5,0.99,4,-2.847,1,0.0951,0.00426,0.0,0.0785,0.779,180.123,181000,4,0
109201,0.611,0.785,5,-5.721,1,0.0707,0.194,0.0,0.0956,0.545,125.03,178560,4,0
25459,0.688,0.72,5,-6.827,0,0.0409,0.00545,0.0468,0.0832,0.355,110.04,189818,4,0
1060,0.694,0.82,4,-7.885,0,0.048,0.113,0.897,0.147,0.588,99.922,174538,4,0
9321,0.423,0.565,1,-8.976,0,0.0368,0.244,2.79e-06,0.15,0.174,139.946,312726,4,0
106611,0.62,0.13,3,-14.843,1,0.0342,0.911,0.122,0.109,0.148,97.978,170493,3,0
7235,0.419,0.607,9,-10.193,1,0.0296,0.615,0.632,0.716,0.56,117.456,602453,4,0
57793,0.521,0.365,3,-10.914,1,0.0317,0.626,0.012,0.185,0.324,143.789,265798,4,0
54883,0.456,0.314,9,-11.722,0,0.0399,0.468,0.874,0.0804,0.167,105.918,324573,4,0
27421,0.512,0.931,0,-1.162,1,0.154,0.26,0.0,0.399,0.237,176.965,191560,4,0
80674,0.482,0.595,9,-5.336,0,0.0289,0.703,0.000203,0.136,0.482,82.066,314700,4,0
10140,0.724,0.594,1,-8.605,1,0.278,0.0559,0.000126,0.372,0.657,170.078,245381,4,0
